parent_title,parent_time,parent_location,parent_tags,parent_url,title,time,location,url
Temporal Graphs II,16:30 – 18:30,122,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968802/?widget=primary,LLM4DyG: Can Large Language Models Solve Spatial-Temporal Problems on Dynamic Graphs?,17:45 – 18:00,122,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020515/?widget=primary
Temporal Graphs II,16:30 – 18:30,122,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968802/?widget=primary,Toward Structure Fairness in Dynamic Graph Embedding: A Trend-aware Dual Debiasing Approach,18:00 – 18:15,122,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020516/?widget=primary
Temporal Graphs II,16:30 – 18:30,122,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968802/?widget=primary,TDNetGen: Empowering Complex Network Resilience Prediction with Generative Augmentation of Topology and Dynamics,18:15 – 18:30,122,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020517/?widget=primary
Self- & Semi-supervised Learning,16:30 – 18:30,129-130,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968812/?widget=primary,Geometric View of Soft Decorrelation in Self-Supervised Learning,16:30 – 16:45,129-130,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020518/?widget=primary
Self- & Semi-supervised Learning,16:30 – 18:30,129-130,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968812/?widget=primary,Self-Supervised Learning for Graph Dataset Condensation,16:45 – 17:00,129-130,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020519/?widget=primary
Self- & Semi-supervised Learning,16:30 – 18:30,129-130,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968812/?widget=primary,Representation Learning of Geometric Trees,17:00 – 17:15,129-130,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020520/?widget=primary
Self- & Semi-supervised Learning,16:30 – 18:30,129-130,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968812/?widget=primary,Reserving-Masking-Reconstruction Model for Self-Supervised Heterogeneous Graph Representation,17:15 – 17:30,129-130,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020521/?widget=primary
Self- & Semi-supervised Learning,16:30 – 18:30,129-130,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968812/?widget=primary,Self-Supervised Denoising through Independent Cascade Graph Augmentation for Robust Social Recommendation,17:30 – 17:45,129-130,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020522/?widget=primary
Self- & Semi-supervised Learning,16:30 – 18:30,129-130,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968812/?widget=primary,Divide and Denoise: Empowering Simple Models for Robust Semi-Supervised Node Classification against Label Noise,17:45 – 18:00,129-130,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020523/?widget=primary
Self- & Semi-supervised Learning,16:30 – 18:30,129-130,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968812/?widget=primary,Resurrecting Label Propagation for Graphs with Heterophily and Label Noise,18:00 – 18:15,129-130,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020524/?widget=primary
Time Series II,16:30 – 18:30,131-132,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968814/?widget=primary,Dataset Condensation for Time Series Classification via Dual Domain Matching,16:30 – 16:45,131-132,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020525/?widget=primary
Time Series II,16:30 – 18:30,131-132,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968814/?widget=primary,CAFO: Feature-Centric Explanation on Time Series Classification,16:45 – 17:00,131-132,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020526/?widget=primary
Time Series II,16:30 – 18:30,131-132,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968814/?widget=primary,Orthogonality Matters: Invariant Time Series Representation for Out-of-distribution Classification,17:00 – 17:15,131-132,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020527/?widget=primary
Time Series II,16:30 – 18:30,131-132,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968814/?widget=primary,ShapeFormer: Shapelet Transformer for Multivariate Time Series Classification,17:15 – 17:30,131-132,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020528/?widget=primary
Time Series II,16:30 – 18:30,131-132,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968814/?widget=primary,Mining of Switching Sparse Networks for Missing Value Imputation in Multivariate Time Series,17:30 – 17:45,131-132,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020529/?widget=primary
Time Series II,16:30 – 18:30,131-132,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968814/?widget=primary,ReCTSi: Resource-efficient Correlated Time Series Imputation via Decoupled Pattern Learning and Completeness-aware Attentions,17:45 – 18:00,131-132,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020530/?widget=primary
Time Series II,16:30 – 18:30,131-132,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968814/?widget=primary,Self-Supervised Learning of Time Series Representation via Diffusion Process and Imputation-Interpolation-Forecasting Mask,18:00 – 18:15,131-132,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020531/?widget=primary
Time Series II,16:30 – 18:30,131-132,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968814/?widget=primary,CONFIDE: Contextual Finite Difference Modelling of PDEs,18:15 – 18:30,131-132,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020532/?widget=primary
Adaptive Learning,16:30 – 18:30,133,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968817/?widget=primary,Unsupervised Generative Feature Transformation via Graph Contrastive Pre-training and Multi-objective Fine-tuning,16:30 – 16:45,133,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020533/?widget=primary
Adaptive Learning,16:30 – 18:30,133,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968817/?widget=primary,Sketch-Based Replay Projection for Continual Learning,16:45 – 17:00,133,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020534/?widget=primary
Adaptive Learning,16:30 – 18:30,133,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968817/?widget=primary,Topology-aware Embedding Memory for Continual Learning on Expanding Networks,17:00 – 17:15,133,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020535/?widget=primary
Adaptive Learning,16:30 – 18:30,133,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968817/?widget=primary,Personalized Federated Continual Learning via Multi-Granularity Prompt,17:15 – 17:30,133,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020536/?widget=primary
Adaptive Learning,16:30 – 18:30,133,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968817/?widget=primary,Improved Active Covering via Density-Based Space Transformation,17:30 – 17:45,133,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020537/?widget=primary
Adaptive Learning,16:30 – 18:30,133,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968817/?widget=primary,Handling Varied Objectives by Online Decision Making,17:45 – 18:00,133,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020538/?widget=primary
Adaptive Learning,16:30 – 18:30,133,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968817/?widget=primary,Online Drift Detection with Maximum Concept Discrepancy,18:00 – 18:15,133,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020539/?widget=primary
Deep Learning II,16:30 – 18:30,134,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968819/?widget=primary,Learning from Emergence: A Study on Proactively Inhibiting the Monosemantic Neurons of Artificial Neural Networks,16:30 – 16:45,134,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020540/?widget=primary
Deep Learning II,16:30 – 18:30,134,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968819/?widget=primary,Dual-Assessment Driven Pruning: Iterative Optimizing Layer-wise Sparsity for Large Language Model,16:45 – 17:00,134,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020541/?widget=primary
Deep Learning II,16:30 – 18:30,134,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968819/?widget=primary,Hypformer: Exploring Efficient Transformer Fully in Hyperbolic Space,17:00 – 17:15,134,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020542/?widget=primary
Deep Learning II,16:30 – 18:30,134,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968819/?widget=primary,Knowledge Distillation with Perturbed Loss: From a Vanilla Teacher to a Proxy Teacher,17:15 – 17:30,134,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020543/?widget=primary
Deep Learning II,16:30 – 18:30,134,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968819/?widget=primary,SiGeo: Sub-One-Shot NAS via Geometry of Loss Landscape,17:30 – 17:45,134,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020544/?widget=primary
Deep Learning II,16:30 – 18:30,134,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968819/?widget=primary,Rotative Factorization Machines,17:45 – 18:00,134,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020545/?widget=primary
Deep Learning II,16:30 – 18:30,134,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968819/?widget=primary,URRL-IMVC: Unified and Robust Representation Learning for Incomplete Multi-View Clustering,18:00 – 18:15,134,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020546/?widget=primary
Sequential Recommendations,11:00 – 13:00,116,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968834/?widget=primary,Explicit and Implicit Modeling via Dual-Path Transformer for Behavior Set-informed Sequential Recommendation,11:00 – 11:15,116,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020547/?widget=primary
Sequential Recommendations,11:00 – 13:00,116,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968834/?widget=primary,Probabilistic Attention for Sequential Recommendation,11:15 – 11:30,116,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020548/?widget=primary
Sequential Recommendations,11:00 – 13:00,116,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968834/?widget=primary,Dataset Regeneration for Sequential Recommendation,11:30 – 11:45,116,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020549/?widget=primary
Sequential Recommendations,11:00 – 13:00,116,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968834/?widget=primary,Disentangled Multi-interest Representation Learning for Sequential Recommendation,11:45 – 12:00,116,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020550/?widget=primary
Sequential Recommendations,11:00 – 13:00,116,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968834/?widget=primary,Pre-Training with Transferable Attention for Addressing Market Shifts in Cross-Market Sequential Recommendation,12:00 – 12:15,116,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020551/?widget=primary
Sequential Recommendations,11:00 – 13:00,116,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968834/?widget=primary,ROTAN: A Rotation-based Temporal Attention Network for Time-Specific Next POI Recommendation,12:15 – 12:30,116,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020552/?widget=primary
Sequential Recommendations,11:00 – 13:00,116,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968834/?widget=primary,Diffusion-Based Cloud-Edge-Device Collaborative Learning for Next POI Recommendations,12:30 – 12:45,116,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020553/?widget=primary
Sequential Recommendations,11:00 – 13:00,116,RESEARCH ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968834/?widget=primary,"Going Where, by Whom, and at What Time: Next Location Prediction Considering User Preference and Temporal Regularity",12:45 – 13:00,116,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020554/?widget=primary
Urban Mobility,11:00 – 13:00,119,ADS ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968837/?widget=primary,Interpretable Cascading Mixture-of-Experts for Urban Traffic Congestion Prediction,11:00 – 11:15,119,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020555/?widget=primary
Urban Mobility,11:00 – 13:00,119,ADS ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968837/?widget=primary,TrajRecovery: An Efficient Vehicle Trajectory Recovery Framework based on Urban-Scale Traffic Camera Records,11:15 – 11:30,119,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020556/?widget=primary
Urban Mobility,11:00 – 13:00,119,ADS ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968837/?widget=primary,DuMapNet: An End-to-End Vectorization System for City-Scale Lane-Level Map Generation,11:30 – 11:45,119,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020557/?widget=primary
Urban Mobility,11:00 – 13:00,119,ADS ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968837/?widget=primary,An Offline Meta Black-box Optimization Framework for Adaptive Design of Urban Traffic Light Management Systems,11:45 – 12:00,119,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020558/?widget=primary
Urban Mobility,11:00 – 13:00,119,ADS ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968837/?widget=primary,FedGTP: Exploiting Inter-Client Spatial Dependency in Federated Graph-based Traffic Prediction,12:00 – 12:15,119,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020559/?widget=primary
Urban Mobility,11:00 – 13:00,119,ADS ORAL PRESENTATIONS,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/3968837/?widget=primary,PEMBOT: Pareto-Ensembled Multi-task Boosted Trees,12:15 – 12:30,119,https://whova.com/embedded/session/avBTMdVt9LpKU8wGBhyS7P0tL-aSotzP6HuqmCh%40ZhY%3D/4020560/?widget=primary
